basket_id,basket_avg_pairwise_corr,basket_sector_count,symbols,sectors
63,0.2092797269582905,2,"NMDC, MFSL","Metals & Mining, Financial Services"
64,0.1915855704761264,2,"MRF, LODHA","Automobile and Auto Components, Realty"
65,0.17587723879327213,2,"BPCL, RADICO","Oil Gas & Consumable Fuels, Fast Moving Consumer Goods"
66,0.18084483524705208,2,"JSWENERGY, DMART","Power, Consumer Services"
67,0.23198868946161533,2,"GRASIM, BSE","Construction Materials, Financial Services"
68,0.239453893117082,2,"ADANIPORTS, PRESTIGE","Services, Realty"
69,0.16644606122052968,2,"VOLTAS, ATGL","Consumer Durables, Oil Gas & Consumable Fuels"
70,0.20248756798623208,2,"NATIONALUM, INDIGO","Metals & Mining, Services"
71,0.18090214098844096,2,"HEROMOTOCO, ADANIENSOL","Automobile and Auto Components, Power"
72,0.17789104526265573,2,"INDHOTEL, POWERGRID","Consumer Services, Power"
73,0.1483762803627764,2,"LAURUSLABS, ADANIGREEN","Healthcare, Power"
74,0.17849649771746806,2,"COCHINSHIP, AUROPHARMA","Capital Goods, Healthcare"
75,0.22885635869027857,2,"ULTRACEMCO, GLENMARK","Construction Materials, Healthcare"
76,0.21426570513182877,2,"SRF, MOTILALOFS","Chemicals, Financial Services"
77,0.2172148305035249,2,"ADANIENT, APLAPOLLO","Metals & Mining, Capital Goods"
78,0.22046689144863854,2,"HAVELLS, COROMANDEL","Consumer Durables, Chemicals"
79,0.1987209317043866,2,"EICHERMOT, ONGC","Automobile and Auto Components, Oil Gas & Consumable Fuels"
80,0.19478709308355668,2,"JUBLFOOD, HINDZINC","Consumer Services, Metals & Mining"
81,0.23569487768879083,2,"LT, ETERNAL","Construction, Consumer Services"
82,0.2301651100412317,2,"AMBUJACEM, TRENT","Construction Materials, Consumer Services"
83,0.24449016699042997,2,"GODREJPROP, BIOCON","Realty, Healthcare"
84,0.24197452669913957,2,"GMRAIRPORT, TITAN","Services, Consumer Durables"
85,0.1888614321537551,2,"HINDPETRO, TATAELXSI","Oil Gas & Consumable Fuels, Information Technology"
86,0.20841606591325315,2,"TVSMOTOR, KEI","Automobile and Auto Components, Capital Goods"
87,0.19604277643832907,2,"TATACONSUM, ABB","Fast Moving Consumer Goods, Capital Goods"
88,0.23507716372267662,2,"UPL, TATAINVEST","Chemicals, Financial Services"
89,0.23343641805845156,2,"VEDL, BAJAJ-AUTO","Metals & Mining, Automobile and Auto Components"
90,0.24794165965562132,2,"CONCOR, OBEROIRLTY","Services, Realty"
91,0.2153167679546079,2,"SHREECEM, NHPC","Construction Materials, Power"
92,0.22632695440456427,2,"RVNL, DIXON","Construction, Consumer Durables"
